"order_id","product_id","sales","quantity","discount","profit","shipping_cost"
AO-2014-5290,FUR-HON-10003950,318.09,1,0.00,152.67,23.93
AO-2014-5290,OFF-TEN-10003211,15.57,1,0.00,7.14,0.97
AO-2014-5450,OFF-ROG-10002294,568.32,4,0.00,90.84,15.80
AO-2014-5450,OFF-STO-10004910,18.66,1,0.00,8.94,1.61
AO-2014-5560,OFF-HAR-10002083,28.56,4,0.00,11.04,3.28
AO-2014-5560,OFF-WIL-10000777,28.35,1,0.00,8.49,3.67
AO-2014-620,FUR-RUB-10001796,34.92,2,0.00,16.74,3.30
AO-2014-620,OFF-SAN-10004824,26.10,1,0.00,6.78,3.12
AO-2014-650,OFF-KLE-10001317,30.36,2,0.00,0.60,3.63
AO-2014-6780,OFF-CAR-10004229,7.26,1,0.00,2.52,0.52
AO-2014-6780,OFF-SME-10000520,96.00,2,0.00,44.16,7.05
AO-2014-6900,OFF-KRA-10000113,38.58,2,0.00,2.28,3.11
AO-2014-7730,OFF-SAN-10001094,126.72,6,0.00,20.16,11.50
AO-2014-7960,TEC-APP-10001389,166.89,1,0.00,25.02,0.95
AO-2014-7960,TEC-EPS-10002711,668.40,4,0.00,300.72,61.64
AO-2014-7960,TEC-MEM-10001436,102.48,1,0.00,24.57,11.36
AO-2014-8210,FUR-ADV-10002889,193.68,4,0.00,11.52,25.43
AO-2014-8250,OFF-ACC-10004538,13.68,1,0.00,4.08,1.24
AO-2014-8250,OFF-FEL-10001776,274.68,2,0.00,0.00,33.40
AO-2014-8250,OFF-TEN-10001031,328.14,6,0.00,81.90,37.24
AO-2014-9370,FUR-BUS-10001243,828.06,2,0.00,405.72,87.64
AO-2014-9370,OFF-STA-10004484,13.23,1,0.00,4.23,0.85
AU-2011-0,FUR-HON-10003871,922.95,1,0.00,341.49,282.09
AU-2011-3990,OFF-AME-10002949,21.48,2,0.00,2.52,1.04
AU-2011-3990,OFF-AVE-10002892,28.23,1,0.00,0.00,3.11
AU-2011-3990,TEC-NOK-10001172,492.96,4,0.00,14.76,50.55
AU-2011-4210,FUR-HON-10003653,78.99,1,0.00,23.67,5.87
AU-2011-4210,OFF-ROG-10000332,24.00,1,0.00,2.88,3.00
AU-2011-5790,FUR-RUB-10003724,109.95,1,0.00,12.09,9.25
AU-2011-790,OFF-KRA-10002752,7.80,1,0.00,1.23,0.69
AU-2011-9050,OFF-SAN-10001862,16.02,1,0.00,0.63,1.16
AU-2011-9050,TEC-EPS-10004171,43.56,1,0.00,15.66,4.68
AU-2012-1790,FUR-SAF-10003745,137.16,1,0.00,0.00,8.18
AU-2012-4970,OFF-HOO-10004910,524.40,1,0.00,104.88,42.25
AU-2012-5610,OFF-CAR-10001358,9.60,2,0.00,4.38,1.14
AU-2012-5610,OFF-IBI-10004323,15.15,1,0.00,1.80,0.28
AU-2012-5610,TEC-BEL-10002207,115.02,1,0.00,0.00,7.59
AU-2012-6590,FUR-DAN-10002846,171.87,1,0.00,46.38,17.70
AU-2012-6590,OFF-CUI-10001060,53.46,1,0.00,17.10,3.02
AU-2012-6590,TEC-NOK-10002555,1000.98,6,0.00,280.26,108.48
AU-2012-7410,OFF-TEN-10003089,266.40,2,0.00,47.94,20.86
AU-2012-940,FUR-RUB-10003004,855.36,8,0.00,213.84,53.35
AU-2012-9900,OFF-ELD-10000845,196.98,1,0.00,39.39,40.83
AU-2012-9900,TEC-BEL-10000696,84.42,2,0.00,15.18,1.74
AU-2013-2590,OFF-AME-10000851,78.78,2,0.00,38.58,13.93
AU-2013-2590,OFF-BIC-10001682,31.08,2,0.00,10.20,2.36
AU-2013-2590,OFF-HAR-10002479,13.29,1,0.00,6.36,2.26
AU-2013-2590,OFF-SME-10004247,48.96,1,0.00,22.02,0.68
AU-2013-2590,TEC-BEL-10003177,81.69,1,0.00,4.89,18.82
AU-2013-3370,OFF-FEL-10004117,114.78,2,0.00,7.98,5.23
AU-2013-3750,OFF-SME-10004519,8.40,1,0.00,0.06,0.70
AU-2013-6380,OFF-BIC-10001510,29.28,1,0.00,1.44,1.57
AU-2013-6380,OFF-GLO-10001567,26.88,2,0.00,9.90,1.41
AU-2013-6980,FUR-RUB-10004633,201.12,8,0.00,72.24,24.97
AU-2013-6980,OFF-KRA-10000916,45.72,1,0.00,15.06,3.29
AU-2013-6980,OFF-ROG-10002132,212.10,1,0.00,80.58,29.24
AU-2013-8150,OFF-BOS-10001711,97.74,2,0.00,28.32,8.42
AU-2013-9620,TEC-HP -10000464,174.33,1,0.00,71.46,31.58
AU-2013-9920,OFF-SAN-10003285,74.16,6,0.00,20.70,5.65
AU-2014-1430,FUR-SAF-10002529,59.82,1,0.00,12.54,2.33
AU-2014-1430,OFF-SAN-10000844,132.96,8,0.00,21.12,5.84
AU-2014-1430,OFF-STO-10003878,16.68,1,0.00,6.33,1.19
AU-2014-1430,TEC-PAN-10004404,379.44,8,0.00,128.88,28.37
AU-2014-1530,FUR-NOV-10004962,193.80,4,0.00,48.36,18.57
AU-2014-1530,TEC-ENE-10004627,512.28,2,0.00,204.90,27.36
AU-2014-1900,OFF-AVE-10003740,96.60,2,0.00,11.58,9.33
AU-2014-3670,OFF-IBI-10003541,719.88,14,0.00,64.68,15.41
AU-2014-6170,TEC-APP-10004296,249.18,2,0.00,107.10,39.00
AU-2014-6560,FUR-HAR-10002288,588.36,4,0.00,29.40,66.70
AU-2014-6560,OFF-AVE-10002311,12.57,1,0.00,1.62,1.26
AU-2014-6560,OFF-HAR-10000242,6.75,1,0.00,0.99,0.72
AU-2014-6650,OFF-HOO-10000335,306.78,1,0.00,82.83,12.68
AU-2014-6650,OFF-STA-10002654,24.78,1,0.00,7.92,1.40
AU-2014-7090,FUR-SAF-10003819,170.19,1,0.00,64.65,9.48
AU-2014-800,OFF-BIC-10001632,29.10,2,0.00,6.36,1.87
AU-2014-800,OFF-BOS-10000557,86.94,6,0.00,28.62,17.09
AU-2014-8900,OFF-ELI-10001685,26.40,2,0.00,7.08,3.90
AU-2014-8970,OFF-ADV-10000331,13.95,1,0.00,6.39,1.92
AU-2014-8970,OFF-SAN-10001094,42.24,2,0.00,6.72,7.34
AU-2014-8970,TEC-OKI-10003124,628.20,2,0.00,263.82,67.29
AU-2014-9620,OFF-SAN-10004420,291.96,6,0.00,137.16,29.01
AU-2014-9620,TEC-KON-10000562,344.76,4,0.00,68.88,27.14
AU-2014-970,OFF-OIC-10000855,28.38,2,0.00,5.64,1.28
BA-2013-8930,OFF-ADV-10003369,44.16,4,0.00,6.60,6.85
BA-2013-8930,TEC-OKI-10000372,625.02,2,0.00,6.24,65.91
BK-2011-6660,FUR-ADV-10004971,349.20,8,0.00,108.24,48.87
BK-2012-7820,OFF-SME-10003033,48.96,1,0.00,16.14,4.80
BK-2012-9590,OFF-HAM-10002455,57.51,1,0.00,2.28,6.48
BK-2012-9590,OFF-KRA-10000117,40.05,1,0.00,1.98,1.98
BK-2012-9590,TEC-APP-10001586,740.34,6,0.00,296.10,91.34
BK-2012-9590,TEC-LOG-10002589,103.59,1,0.00,16.56,19.54
BK-2013-5970,OFF-GLO-10002982,154.20,4,0.00,1.44,17.69
BK-2013-5970,TEC-CIS-10003676,176.88,2,0.00,70.74,11.45
BK-2014-2410,OFF-FEL-10003848,57.87,1,0.00,13.86,5.38
BK-2014-2410,OFF-SAN-10002020,36.24,2,0.00,7.20,0.84
BK-2014-2410,TEC-BRO-10000348,262.29,1,0.00,28.83,30.58
BK-2014-2770,OFF-TEN-10000894,93.00,4,0.00,19.44,6.21
BK-2014-5210,OFF-BOS-10000363,233.76,8,0.00,30.24,25.25
BK-2014-7550,OFF-CAR-10002931,22.80,4,0.00,9.48,0.55
BK-2014-7550,OFF-ENE-10002833,47.10,1,0.00,13.65,3.07
BK-2014-7550,OFF-ROG-10004393,124.68,4,0.00,17.40,15.74
BK-2014-7550,OFF-SAN-10001634,50.79,1,0.00,6.60,4.78
BN-2011-1530,OFF-FIS-10004915,43.92,1,0.00,16.23,3.35
BN-2011-2460,OFF-BOS-10002073,56.82,1,0.00,8.52,4.84
BN-2011-2460,TEC-NOK-10004278,1377.90,10,0.00,289.20,214.97
BN-2011-2620,OFF-WIL-10003308,11.55,1,0.00,2.76,0.71
BN-2011-4470,TEC-HP -10001577,486.66,2,0.00,243.30,28.30
BN-2011-4470,TEC-MEM-10000312,59.34,2,0.00,4.14,3.82
BN-2011-6760,OFF-KIT-10004515,620.64,2,0.00,43.44,95.10
BN-2012-3640,OFF-ACC-10004538,13.68,1,0.00,4.08,1.01
BN-2012-3640,OFF-HON-10001508,61.56,6,0.00,1.08,6.13
BN-2012-5720,OFF-BIC-10001458,20.19,1,0.00,6.66,4.28
BN-2012-6200,OFF-AME-10002557,17.04,1,0.00,4.26,0.92
BN-2012-8190,OFF-STO-10004495,27.06,2,0.00,8.34,0.42
BN-2013-2680,OFF-BOS-10001511,109.80,2,0.00,19.74,12.23
BN-2013-2680,OFF-ELD-10004324,253.92,2,0.00,5.04,11.46
BN-2013-570,OFF-SAN-10001345,53.70,1,0.00,0.00,3.61
BN-2013-6580,FUR-LES-10004420,504.00,2,0.00,115.92,54.36
BN-2013-6580,OFF-KRA-10002170,16.44,1,0.00,8.22,2.95
BN-2013-6580,OFF-SAN-10002484,50.52,1,0.00,14.64,7.55
BN-2013-6580,TEC-BEL-10002207,115.02,1,0.00,0.00,10.56
BN-2013-6580,TEC-CAN-10001376,189.54,1,0.00,13.26,36.84
BN-2013-9270,OFF-ACC-10004692,30.48,1,0.00,2.73,0.38
BN-2013-9770,OFF-ACC-10000497,14.13,1,0.00,3.24,1.96
BN-2013-9770,OFF-HAR-10002083,7.14,1,0.00,2.76,0.14
BN-2013-9770,OFF-JIF-10002454,49.62,2,0.00,15.36,6.88
BN-2014-1970,OFF-SME-10001149,17.52,1,0.00,5.43,1.32
BN-2014-2740,OFF-BIN-10000170,26.67,1,0.00,1.05,2.95
BN-2014-4710,OFF-BIC-10000582,207.36,4,0.00,31.08,8.93
BN-2014-4710,OFF-BOS-10003699,49.86,1,0.00,0.00,4.23
BN-2014-4860,OFF-SAN-10004420,48.66,1,0.00,22.86,1.19
BN-2014-4920,OFF-WIL-10002593,6.03,1,0.00,1.86,0.44
BN-2014-5090,OFF-GRE-10001059,118.80,4,0.00,49.80,9.22
BN-2014-8500,TEC-BRO-10004328,319.98,1,0.00,143.97,23.52
BN-2014-9200,OFF-HON-10001783,11.76,1,0.00,5.64,0.62
BN-2014-9200,TEC-SHA-10004874,1175.40,4,0.00,246.72,83.09
BN-2014-9930,OFF-CUI-10002314,39.36,1,0.00,7.86,5.04
BO-2011-470,OFF-KLE-10001699,28.68,1,0.00,3.42,11.15
BO-2011-470,OFF-STO-10004363,27.24,2,0.00,13.02,6.34
BO-2011-6900,OFF-IBI-10003191,31.95,1,0.00,11.82,2.35
BO-2011-7760,OFF-BIN-10001274,23.88,2,0.00,10.02,0.70
BO-2011-7760,OFF-HOO-10003820,81.78,1,0.00,28.62,4.73
BO-2011-7760,OFF-KRA-10000113,19.29,1,0.00,1.14,1.99
BO-2011-9310,FUR-SAF-10002616,88.20,1,0.00,7.92,2.81
BO-2011-9310,OFF-ACC-10004182,17.88,2,0.00,3.90,1.11
BO-2012-2360,FUR-OFF-10004495,171.51,1,0.00,58.29,14.34
BO-2012-2360,FUR-SAF-10001870,62.07,1,0.00,23.58,9.69
BO-2012-4390,OFF-BIC-10002403,97.86,2,0.00,48.90,8.26
BO-2012-4390,TEC-SAM-10001013,169.68,1,0.00,30.54,17.32
BO-2012-5160,FUR-IKE-10001301,1487.16,12,0.00,743.40,36.66
BO-2012-5160,TEC-KON-10004774,311.85,1,0.00,18.69,46.47
BO-2012-5210,OFF-CAR-10001358,9.60,2,0.00,4.38,0.66
BO-2012-5950,FUR-SAF-10000085,391.14,1,0.00,195.57,48.29
BO-2012-5950,OFF-STI-10000388,20.31,1,0.00,6.69,1.49
BO-2012-6660,OFF-HOO-10003338,194.34,2,0.00,71.88,30.46
BO-2012-7210,OFF-HON-10000966,25.92,4,0.00,0.24,2.90
BO-2012-7210,OFF-ROG-10003898,211.65,1,0.00,93.12,11.35
BO-2012-7240,OFF-SME-10004160,33.12,2,0.00,1.98,2.46
BO-2012-7320,TEC-PAN-10002583,50.28,1,0.00,0.99,3.44
BO-2012-8820,OFF-BIN-10003089,67.44,4,0.00,24.24,13.02
BO-2013-1280,OFF-ACC-10004008,118.56,8,0.00,53.28,14.18
BO-2013-1280,OFF-HAM-10003628,170.64,4,0.00,20.40,24.74
BO-2013-1280,OFF-KLE-10000228,46.77,1,0.00,20.10,4.54
BO-2013-1400,OFF-CAR-10001911,22.92,2,0.00,5.94,3.62
BO-2013-2880,OFF-EAT-10001933,45.09,1,0.00,22.53,1.95
BO-2013-2880,OFF-STA-10000247,101.46,2,0.00,32.46,8.53
BO-2013-3500,OFF-SAN-10004706,119.28,4,0.00,35.76,11.71
BO-2013-3590,TEC-NOK-10001172,123.24,1,0.00,3.69,46.39
BO-2013-3910,OFF-CAM-10001690,8.31,1,0.00,0.66,0.52
BO-2013-8060,OFF-BOS-10002705,40.26,2,0.00,10.44,11.51
BO-2013-8060,OFF-KLE-10001699,57.36,2,0.00,6.84,8.79
BO-2013-9400,OFF-SAN-10003041,52.86,2,0.00,4.74,9.36
BO-2014-1160,OFF-BOS-10001375,107.82,2,0.00,24.78,14.24
BO-2014-1160,OFF-CAR-10001746,6.72,1,0.00,2.82,1.00
BO-2014-1510,FUR-HAR-10001144,128.22,2,0.00,58.98,9.45
BO-2014-1510,OFF-AVE-10000608,7.83,1,0.00,3.21,0.36
BO-2014-1510,OFF-BIC-10002722,34.92,2,0.00,14.28,3.42
BO-2014-1510,OFF-ENE-10000935,93.96,6,0.00,1.80,4.40
BO-2014-1510,OFF-HOO-10001248,139.08,2,0.00,54.24,13.73
BO-2014-1510,OFF-IBI-10001640,6.99,1,0.00,3.42,0.42
BO-2014-1510,OFF-STO-10000924,66.60,4,0.00,31.92,3.37
BO-2014-1510,TEC-SAM-10001843,168.12,1,0.00,21.84,11.59
BO-2014-170,FUR-RUB-10000958,18.84,1,0.00,8.46,0.99
BO-2014-170,FUR-TEN-10003349,97.74,2,0.00,33.18,7.85
BO-2014-170,OFF-WIL-10002947,23.64,4,0.00,2.04,2.28
BO-2014-1930,OFF-CAR-10001358,19.20,4,0.00,8.76,1.55
BO-2014-1930,OFF-STA-10003908,14.70,1,0.00,2.94,1.32
BO-2014-1930,TEC-HP -10004590,301.38,1,0.00,0.00,47.78
BO-2014-2490,OFF-AME-10002557,34.08,2,0.00,8.52,2.03
BO-2014-2490,OFF-SME-10000520,48.00,1,0.00,22.08,3.17
BO-2014-2640,OFF-STA-10001895,10.32,1,0.00,4.53,3.16
BO-2014-2670,OFF-BIC-10003800,29.01,1,0.00,11.88,1.91
BO-2014-2670,OFF-BOS-10002472,194.40,4,0.00,83.52,10.00
BO-2014-2670,OFF-WIL-10002153,54.90,2,0.00,15.36,4.35
BO-2014-2670,TEC-MOT-10001535,159.66,2,0.00,33.48,7.44
BO-2014-4120,OFF-ELD-10003181,10.74,1,0.00,3.96,1.81
BO-2014-5570,TEC-APP-10001965,798.84,12,0.00,351.36,66.34
BO-2014-5730,OFF-STA-10000247,50.73,1,0.00,16.23,5.28
BO-2014-620,OFF-ELD-10002199,256.74,2,0.00,110.34,22.85
BO-2014-620,OFF-HAR-10003580,10.77,1,0.00,4.62,0.83
BO-2014-620,OFF-KLE-10002292,21.69,1,0.00,1.29,1.34
BO-2014-620,TEC-SHA-10002696,503.40,4,0.00,236.52,17.63
BO-2014-6700,OFF-AVE-10004512,8.82,2,0.00,0.00,0.48
BO-2014-8490,OFF-WIL-10003933,12.69,1,0.00,5.82,1.38
BO-2014-8490,TEC-HP -10004149,241.89,1,0.00,48.36,42.56
BO-2014-8690,OFF-ELD-10002578,20.58,2,0.00,5.94,1.13
BO-2014-8690,OFF-STA-10001791,17.88,1,0.00,6.06,2.44
BO-2014-8690,OFF-STA-10004327,133.20,6,0.00,11.88,5.29
BO-2014-8960,FUR-HON-10003533,2757.78,6,0.00,744.48,446.33
BO-2014-9040,OFF-KRA-10002441,18.84,1,0.00,9.21,2.34
BO-2014-9070,OFF-ACC-10001281,38.76,2,0.00,18.18,2.32
BO-2014-9240,TEC-CAN-10004291,756.60,2,0.00,332.88,91.85
BO-2014-9490,OFF-ROG-10003733,59.52,2,0.00,6.54,11.60
BO-2014-9490,OFF-SAN-10002323,46.74,1,0.00,21.96,5.35
BO-2014-9490,TEC-CIS-10002259,1302.96,2,0.00,521.16,127.26
BO-2014-9810,OFF-AVE-10004708,13.26,1,0.00,6.09,0.81
BO-2014-9810,OFF-WIL-10002233,7.95,1,0.00,0.15,0.72
BU-2011-1220,FUR-TEN-10003879,18.93,1,0.00,5.67,2.62
BU-2011-1220,OFF-STO-10004503,79.92,6,0.00,32.76,3.39
BU-2011-2880,TEC-NOK-10000534,638.91,1,0.00,229.98,30.66
BU-2011-5160,OFF-BOS-10000350,14.22,1,0.00,0.27,1.09
BU-2011-5160,OFF-CAM-10001761,23.82,2,0.00,5.70,2.08
BU-2011-5160,TEC-CAN-10002879,260.34,1,0.00,46.86,28.43
BU-2011-5830,FUR-DEF-10002814,23.91,1,0.00,6.69,1.97
BU-2011-5830,OFF-BOS-10001511,54.90,1,0.00,9.87,3.00
BU-2011-5830,OFF-FEL-10002158,316.80,12,0.00,158.40,20.02
BU-2011-7450,TEC-APP-10004657,1272.60,2,0.00,279.96,123.03
BU-2012-1110,FUR-NOV-10004962,48.45,1,0.00,12.09,3.90
BU-2012-1740,FUR-DAN-10001584,496.44,4,0.00,228.36,28.73
BU-2012-1740,FUR-SAF-10000678,1195.56,6,0.00,143.46,13.68
BU-2012-1740,OFF-GRE-10000216,62.40,2,0.00,6.84,6.16
BU-2012-2320,OFF-WIL-10001069,3.99,1,0.00,0.42,0.35
BU-2012-2320,OFF-WIL-10002787,13.38,1,0.00,5.07,1.25
BU-2012-360,OFF-STI-10002519,85.50,2,0.00,18.78,16.91
BU-2012-4360,OFF-AVE-10003740,48.30,1,0.00,5.79,7.74
BU-2012-4360,OFF-BIC-10004557,53.70,1,0.00,4.29,2.07
BU-2012-4360,OFF-BOS-10000557,14.49,1,0.00,4.77,1.47
BU-2012-4360,OFF-ROG-10002818,62.16,1,0.00,24.84,22.69
BU-2012-460,FUR-OFF-10001132,176.43,1,0.00,17.64,12.70
BU-2012-460,OFF-GLO-10001127,17.34,1,0.00,4.68,1.29
BU-2012-7140,OFF-SME-10001652,47.55,1,0.00,6.18,3.29
BU-2012-7140,TEC-HP -10003345,684.36,4,0.00,266.88,44.56
BU-2012-7980,OFF-BOS-10004262,38.28,2,0.00,8.40,4.25
BU-2012-7980,TEC-SAM-10000779,278.88,2,0.00,114.30,38.86
BU-2012-8790,FUR-SAF-10002940,303.96,2,0.00,133.74,55.96
BU-2012-8790,OFF-FEL-10004224,56.46,1,0.00,14.10,9.79
BU-2012-8970,FUR-NOV-10003257,58.83,1,0.00,22.35,14.78
BU-2012-9500,OFF-FEL-10004224,56.46,1,0.00,14.10,4.02
BU-2012-9650,OFF-ACC-10004008,14.82,1,0.00,6.66,1.05
BU-2013-2680,TEC-STA-10001407,74.52,1,0.00,5.94,12.47
BU-2013-2690,OFF-EAT-10001933,45.09,1,0.00,22.53,6.39
BU-2013-2970,FUR-DAN-10000597,338.70,2,0.00,30.48,39.31
BU-2013-2970,OFF-FEL-10004974,107.52,4,0.00,24.72,7.04
BU-2013-2970,OFF-SME-10003305,6.78,1,0.00,0.39,0.52
BU-2013-2970,OFF-WIL-10000979,19.56,4,0.00,4.68,1.56
BU-2013-2970,TEC-SAM-10001013,678.72,4,0.00,122.16,16.24
BU-2013-3730,OFF-OIC-10003366,114.60,10,0.00,46.80,38.95
BU-2013-3760,OFF-SAN-10000722,59.58,2,0.00,13.08,12.80
BU-2013-4020,OFF-AVE-10003549,393.60,8,0.00,169.20,23.89
BU-2013-4020,OFF-ROG-10004949,62.61,1,0.00,18.78,2.30
BU-2013-4720,OFF-GLO-10004430,16.14,1,0.00,7.08,3.17
BU-2013-4720,OFF-STO-10002708,105.12,8,0.00,26.16,23.06
BU-2013-5320,OFF-SME-10004247,48.96,1,0.00,22.02,9.03
BU-2013-5320,OFF-WIL-10003933,25.38,2,0.00,11.64,8.23
BU-2013-5690,OFF-ELD-10001694,511.68,4,0.00,92.04,49.58
BU-2013-6440,FUR-SAF-10000085,782.28,2,0.00,391.14,172.29
BU-2013-6440,OFF-CAM-10002159,61.08,2,0.00,29.88,2.74
BU-2013-6440,OFF-ELI-10001812,48.63,1,0.00,2.91,5.77
BU-2013-7380,OFF-AVE-10004310,17.88,2,0.00,5.88,2.54
BU-2013-7380,OFF-BOS-10002340,26.37,1,0.00,10.80,5.10
BU-2013-7380,TEC-CIS-10003501,153.12,1,0.00,4.59,25.60
BU-2013-9100,OFF-ACC-10003788,6.12,1,0.00,0.24,0.19
BU-2013-9480,FUR-TEN-10000525,100.50,2,0.00,25.08,26.22
BU-2013-9480,OFF-ELD-10001318,198.39,1,0.00,97.20,38.50
BU-2013-9480,OFF-SME-10004256,10.89,1,0.00,4.23,1.83
BU-2013-9680,OFF-TEN-10000794,53.73,1,0.00,6.42,3.17
BU-2013-9680,OFF-XER-10003203,26.25,1,0.00,8.64,1.49
BU-2014-2740,FUR-SAU-10003872,391.86,2,0.00,90.12,11.81
BU-2014-2850,OFF-GRE-10001084,99.60,2,0.00,11.94,19.59
BU-2014-290,TEC-NOK-10001282,546.00,4,0.00,158.28,39.47
BU-2014-290,TEC-STA-10003386,1811.34,6,0.00,0.00,133.55
BU-2014-370,OFF-HAM-10000430,70.47,1,0.00,3.51,9.49
BU-2014-7540,FUR-HAR-10000334,360.24,2,0.00,126.06,21.93
BU-2014-8530,OFF-ROG-10001418,364.50,6,0.00,178.56,37.49
BU-2014-8530,OFF-STI-10003234,168.60,4,0.00,57.24,37.15
BU-2014-880,OFF-ROG-10003898,211.65,1,0.00,93.12,16.24
BU-2014-880,TEC-MEM-10000312,118.68,4,0.00,8.28,3.81
BU-2014-9020,FUR-RUB-10003518,84.84,2,0.00,12.72,6.70
BU-2014-9200,OFF-STA-10003908,14.70,1,0.00,2.94,0.98
BU-2014-9200,TEC-BRO-10003986,144.33,1,0.00,44.73,8.68
BU-2014-9200,TEC-EPS-10001129,305.37,1,0.00,85.50,22.38
BU-2014-9730,FUR-LES-10003082,249.57,1,0.00,4.98,15.98
BY-2011-3790,FUR-DEF-10000810,50.70,2,0.00,22.80,5.68
BY-2012-8590,FUR-RUB-10002067,217.02,2,0.00,80.28,12.83
CA-2011-100006,TEC-PH-10002075,377.97,3,0.00,109.61,11.76
CA-2011-100090,FUR-TA-10003715,502.49,3,0.20,-87.94,32.08
CA-2011-100090,OFF-BI-10001597,196.70,6,0.20,68.85,12.97
CA-2011-100293,OFF-PA-10000176,91.06,6,0.20,31.87,3.22
CA-2011-100328,OFF-BI-10000343,3.93,1,0.20,1.33,0.36
CA-2011-100363,OFF-FA-10000611,2.37,2,0.20,0.83,0.16
CA-2011-100363,OFF-PA-10004733,19.01,3,0.20,6.89,1.55
CA-2011-100391,OFF-PA-10001471,14.62,2,0.00,6.73,0.31
CA-2011-100678,FUR-CH-10002602,317.06,3,0.30,-18.12,30.33
CA-2011-100678,OFF-AR-10001868,2.69,2,0.20,1.01,0.10
CA-2011-100678,OFF-EN-10000056,149.35,3,0.20,50.41,14.15
CA-2011-100678,TEC-AC-10000474,227.98,3,0.20,28.50,7.22
CA-2011-100706,FUR-FU-10002268,29.46,6,0.00,9.72,1.56
CA-2011-100706,TEC-AC-10001314,99.98,2,0.00,8.00,9.22
CA-2011-100762,OFF-AR-10000380,151.92,4,0.00,45.58,9.59
CA-2011-100762,OFF-LA-10003930,196.62,2,0.00,96.34,5.01
CA-2011-100762,OFF-PA-10001815,144.12,3,0.00,69.18,11.93
CA-2011-100762,OFF-PA-10004082,15.96,2,0.00,7.98,0.79
CA-2011-100860,OFF-LA-10001982,18.75,5,0.00,9.00,2.74
CA-2011-100867,TEC-PH-10004922,321.55,6,0.20,20.10,18.73
CA-2011-100881,TEC-PH-10003273,302.38,3,0.20,22.68,60.33
CA-2011-100895,OFF-AR-10004511,8.56,2,0.00,2.65,1.42
CA-2011-100895,OFF-ST-10001490,356.94,2,0.00,107.08,49.06
CA-2011-100895,TEC-PH-10001425,239.97,3,0.00,67.19,27.96
CA-2011-100916,FUR-TA-10004607,591.32,4,0.00,112.35,34.14
CA-2011-100916,OFF-AR-10001022,2.84,1,0.00,0.88,0.21
CA-2011-100916,OFF-ST-10003479,194.70,5,0.00,9.74,10.86
CA-2011-100972,OFF-PA-10000357,166.44,3,0.00,79.89,14.67
CA-2011-101147,OFF-AP-10004249,2.39,1,0.80,-6.34,0.23
CA-2011-101175,OFF-ST-10004950,100.70,6,0.20,-1.26,7.23
CA-2011-101266,OFF-PA-10002986,13.36,2,0.00,6.41,1.39
CA-2011-101364,OFF-BI-10003984,296.71,13,0.20,100.14,30.75
CA-2011-101392,OFF-ST-10000532,269.36,7,0.00,70.03,23.68
CA-2011-101427,OFF-AR-10002257,8.02,3,0.20,1.10,0.58
CA-2011-101462,FUR-FU-10000409,59.92,4,0.00,27.56,3.94
CA-2011-101476,TEC-MA-10000029,69.99,1,0.00,30.10,4.72
CA-2011-101560,FUR-FU-10003773,397.60,5,0.00,43.74,121.91
CA-2011-101560,OFF-AR-10004757,13.12,4,0.00,4.33,4.16
CA-2011-101560,OFF-BI-10000309,45.66,3,0.00,22.37,8.44
CA-2011-101560,OFF-PA-10001363,85.96,7,0.00,40.40,13.78
CA-2011-101602,FUR-CH-10004675,763.28,5,0.30,-21.81,153.02
CA-2011-101602,TEC-PH-10000169,40.68,3,0.20,-9.15,0.71
CA-2011-101770,OFF-BI-10001097,1.87,1,0.70,-1.31,0.17
CA-2011-101833,OFF-PA-10003591,34.44,3,0.00,17.22,3.12
CA-2011-101931,FUR-BO-10001337,617.00,6,0.15,-36.29,93.48
CA-2011-101931,OFF-BI-10004140,7.18,2,0.20,2.25,1.57
CA-2011-101931,OFF-ST-10003442,141.40,5,0.00,38.18,14.96
CA-2011-101931,OFF-SU-10000646,480.74,2,0.00,14.42,21.55
CA-2011-101931,OFF-SU-10002301,6.28,2,0.00,0.06,1.41
CA-2011-102008,OFF-PA-10004092,48.94,1,0.00,24.47,7.23
CA-2011-102085,OFF-LA-10002475,29.24,4,0.00,13.74,1.04
CA-2011-102274,OFF-AR-10002833,5.46,3,0.00,1.47,0.25
CA-2011-102274,OFF-PA-10004359,629.10,6,0.00,301.97,33.11
CA-2011-102274,OFF-ST-10001511,193.95,3,0.00,9.70,9.63
CA-2011-102274,TEC-PH-10002923,36.99,1,0.00,9.99,2.09
CA-2011-102295,FUR-CH-10001714,120.71,1,0.20,-18.11,18.43
CA-2011-102330,OFF-LA-10003923,88.80,6,0.00,44.40,7.90
CA-2011-102330,TEC-PH-10001051,319.97,4,0.20,36.00,24.01
CA-2011-102645,OFF-PA-10001804,40.08,6,0.00,19.24,4.31
CA-2011-102652,FUR-FU-10000747,91.96,2,0.00,15.63,2.77
CA-2011-102652,FUR-FU-10001918,33.11,7,0.00,12.91,4.35
CA-2011-102652,OFF-PA-10001977,55.48,1,0.00,26.63,2.28
CA-2011-102652,OFF-PA-10003309,19.44,3,0.00,9.33,2.11
CA-2011-102673,OFF-AR-10000634,10.27,3,0.20,0.90,1.21
CA-2011-102673,OFF-FA-10003021,7.52,5,0.20,1.41,0.33
CA-2011-102673,OFF-LA-10001771,47.81,12,0.20,15.54,3.79
CA-2011-102673,TEC-PH-10004434,978.84,9,0.20,110.12,56.80
